"Object ID",FAAM-ID,Title,"Editorial annotations - Object ID","Handwritten annotations - Object ID"
15992708,KCA-030904518088,Intermezzo,15992223,15996307
15992708,KCA-030904518088,Intermezzo,15992223,15992107
15992708,KCA-030904518088,Intermezzo,15992223,15992173
15992708,KCA-030904518088,Intermezzo,15992223,15996294
15992708,KCA-030904518088,Intermezzo,15992159,15996307
15992708,KCA-030904518088,Intermezzo,15992159,15992107
15992708,KCA-030904518088,Intermezzo,15992159,15992173
15992708,KCA-030904518088,Intermezzo,15992159,15996294
15992708,KCA-030904518088,Intermezzo,15992205,15996307
15992708,KCA-030904518088,Intermezzo,15992205,15992107
15992708,KCA-030904518088,Intermezzo,15992205,15992173
15992708,KCA-030904518088,Intermezzo,15992205,15996294
15992708,KCA-030904518088,Intermezzo,15992157,15996307
15992708,KCA-030904518088,Intermezzo,15992157,15992107
15992708,KCA-030904518088,Intermezzo,15992157,15992173
15992708,KCA-030904518088,Intermezzo,15992157,15996294
15992709,KCA-030901356052,"Messe Notre-Dame a quatre voix de Giullaume de Machault",,15992131
15992709,KCA-030901356052,"Messe Notre-Dame a quatre voix de Giullaume de Machault",,15992115
15992709,KCA-030901356052,"Messe Notre-Dame a quatre voix de Giullaume de Machault",,16002137
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992105,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992201,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992152,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992156,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992153,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992214,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992204,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992154,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992223,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992146,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",16002129,15996285
15992710,KCA-KM66159,"Missa sine nomine (in F) quam quatuor vocibus",15992147,15996285
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992212,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992212,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992212,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992212,15992231
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992156,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992156,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992156,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992156,15992231
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992146,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992146,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992146,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992146,15992231
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992214,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992214,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992214,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992214,15992231
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992223,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992223,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992223,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992223,15992231
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992230,15992130
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992230,15992107
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992230,15992230
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",15992230,15992231
15992712,KCA-030902737540,"Sonatine : pour le piano",15992146,15992130
15992712,KCA-030902737540,"Sonatine : pour le piano",15992146,15992212
15992712,KCA-030902737540,"Sonatine : pour le piano",15992146,15992107
15992712,KCA-030902737540,"Sonatine : pour le piano",15992146,15992156
15992712,KCA-030902737540,"Sonatine : pour le piano",15992146,15996294
15992712,KCA-030902737540,"Sonatine : pour le piano",16002509,15992130
15992712,KCA-030902737540,"Sonatine : pour le piano",16002509,15992212
15992712,KCA-030902737540,"Sonatine : pour le piano",16002509,15992107
15992712,KCA-030902737540,"Sonatine : pour le piano",16002509,15992156
15992712,KCA-030902737540,"Sonatine : pour le piano",16002509,15996294
15992712,KCA-030902737540,"Sonatine : pour le piano",15992214,15992130
15992712,KCA-030902737540,"Sonatine : pour le piano",15992214,15992212
15992712,KCA-030902737540,"Sonatine : pour le piano",15992214,15992107
15992712,KCA-030902737540,"Sonatine : pour le piano",15992214,15992156
15992712,KCA-030902737540,"Sonatine : pour le piano",15992214,15996294
15992712,KCA-030902737540,"Sonatine : pour le piano",15992223,15992130
15992712,KCA-030902737540,"Sonatine : pour le piano",15992223,15992212
15992712,KCA-030902737540,"Sonatine : pour le piano",15992223,15992107
15992712,KCA-030902737540,"Sonatine : pour le piano",15992223,15992156
15992712,KCA-030902737540,"Sonatine : pour le piano",15992223,15996294
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992107,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992128,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992212,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992105,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992143,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992230,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992231,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992216,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992131,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992176,15992201
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15996307
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15992156
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15992107
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15992207
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15992216
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",15992110,15992201
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992212
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992107
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992152
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992156
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992230
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992231
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992146
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",,15992131
15992715,KCA-KGR9426,"Traité d'Harmonisation du Chant Gregorien",16002716,
15992715,KCA-KGR9426,"Traité d'Harmonisation du Chant Gregorien",15992156,
15992715,KCA-KGR9426,"Traité d'Harmonisation du Chant Gregorien",15992131,
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes",15992131,
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992212,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992105,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992201,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992146,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992160,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992215,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992223,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992162,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992203,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992204,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992176,15996307
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",15992207,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992156,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992201,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992146,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992204,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992203,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992205,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992162,15992180
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15996307
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992201
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992116
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15996294
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992174
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992127
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992124
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",15992176,15992180
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992201,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992105,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992152,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",16002129,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992115,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992131,
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930",15992140,
15992720,CBM-TORRMsA9,"13. | Concerto. | del | Antonio Vivaldi. | Viol. conc., Viol +11, Viola, e Basso.",,15992191
15992720,CBM-TORRMsA9,"13. | Concerto. | del | Antonio Vivaldi. | Viol. conc., Viol +11, Viola, e Basso.",,15996307
15992721,CBM-TORRMsA15,"24. | Concerto | a Viol. conc., 2 Viol., Viola, Violoncello e Basso | del Sig. Vivaldi.",,15996307
15992721,CBM-TORRMsA15,"24. | Concerto | a Viol. conc., 2 Viol., Viola, Violoncello e Basso | del Sig. Vivaldi.",,15992131
15992721,CBM-TORRMsA15,"24. | Concerto | a Viol. conc., 2 Viol., Viola, Violoncello e Basso | del Sig. Vivaldi.",,15992162
15992722,CBM-TORRMsA53,"73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi",,15996307
15992722,CBM-TORRMsA53,"73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi",,15992131
15992722,CBM-TORRMsA53,"73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi",,15996294
15992722,CBM-TORRMsA53,"73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi",,15992199
