"Object ID",FAAM-ID,Title,Permalink,"Holding Institution",Shelfmark,"Related Manifestations","Score format",Keywords,Instrumentation,"Score complexity",Thumbnail,Notes,"Notes - Text","GitHub Image URL"
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",https://anet.be/record/opacdkvc/c:lvd:6748916/N,"Heritage Library Royal Conservatoire Antwerp",MM-TP-RAVEL-pavane-1,,"Polyphonic Parts","early music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030902737524.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902737524/images/
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",https://anet.be/record/opacdkvc/c:lvd:6748916/N,"Heritage Library Royal Conservatoire Antwerp",MM-TP-RAVEL-pavane-1,,"Polyphonic Parts",pavane,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030902737524.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902737524/images/
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",https://anet.be/record/opacdkvc/c:lvd:6748916/N,"Heritage Library Royal Conservatoire Antwerp",MM-TP-RAVEL-pavane-1,,"Polyphonic Parts","programme music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030902737524.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902737524/images/
15992711,KCA-030902737524,"Pavane : pour une infante défunte : pour piano",https://anet.be/record/opacdkvc/c:lvd:6748916/N,"Heritage Library Royal Conservatoire Antwerp",MM-TP-RAVEL-pavane-1,,"Polyphonic Parts","piano music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030902737524.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902737524/images/
15992712,KCA-030902737540,"Sonatine : pour le piano",https://anet.be/record/opacdkvc/c:lvd:12966661/N,"Heritage Library Royal Conservatoire Antwerp",MM-TP-RAVEL-sona-1,,"Polyphonic Parts",sonata,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030902737540.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030902737540/images/
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",https://anet.be/record/opacdkvc/c:lvd:6728970/N,"Heritage Library Royal Conservatoire Antwerp",MM-TPT-BEETH-fanta80-1,,"Polyphonic Parts",fantasia,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030903242334.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903242334/images/
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",https://anet.be/record/opacdkvc/c:lvd:6728970/N,"Heritage Library Royal Conservatoire Antwerp",MM-TPT-BEETH-fanta80-1,,"Polyphonic Parts","piano concerto",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030903242334.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903242334/images/
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",https://anet.be/record/opacdkvc/c:lvd:6728970/N,"Heritage Library Royal Conservatoire Antwerp",MM-TPT-BEETH-fanta80-1,,"Polyphonic Parts","choral music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030903242334.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903242334/images/
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",https://anet.be/record/opacdkvc/c:lvd:6728970/N,"Heritage Library Royal Conservatoire Antwerp",MM-TPT-BEETH-fanta80-1,,"Polyphonic Parts",reduction,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030903242334.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903242334/images/
15992713,KCA-030903242334,"Fantasie für Pianoforte, Orchester und Chor, op. 80",https://anet.be/record/opacdkvc/c:lvd:6728970/N,"Heritage Library Royal Conservatoire Antwerp",MM-TPT-BEETH-fanta80-1,,"Polyphonic Parts",arrangement,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030903242334.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030903242334/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,"Full Score","chamber music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,"Full Score","chamber music",horn,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,"Full Score",sonata,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,"Full Score",sonata,horn,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,Parts,"chamber music",piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,Parts,"chamber music",horn,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,Parts,sonata,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992714,KCA-030901428612,"Sonate : für Klavier und Horn, op. 17",https://anet.be/record/opacdkvc/c:lvd:6759858/N,"Heritage Library Royal Conservatoire Antwerp","MM-BH-BEETH-sonat17-4 MM-BH-BEETH-sonat17-4",,Parts,sonata,horn,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-030901428612.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCA-030901428612/images/
15992715,KCA-KGR9426,"Traité d'Harmonisation du Chant Gregorien","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise","music theory",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR9426.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR9426/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise","early music",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise","Gregorian chant",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise",plainsong,voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise","music theory",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise",neume,voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992716,KCA-KGR127262,"Introduction a l'exécution du chant Grégorien d'après les principes des Bénédictins de Solesmes","not available","Heritage Library Royal Conservatoire Antwerp",KGR,,"Music Treatise","historically informed performance",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KGR127262.gif,,,https://github.com/nicholascornia89/FAAM-music_treatises/tree/main/raw-images/KCA-KGR127262/images
15992717,KCG-000345313,"Septième Solo : Pour Le Cor avec Piano obligé : Oeuvre 23",https://catalogus.hogent.be/catalog/hog01:000345313,"Library Royal Conservatoire Ghent",A-307,,"Full Score",solo,piano,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000345313.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000345313/images/
15992718,KCG-000336431,"Trois Grands Trios Concertants : Pour Trois Clarinettes le Dernier pour Clarinettes en Ut, Si b et La : 1 [-3] Livre Op. 12",https://catalogus.hogent.be/catalog/hog01:000336431,"Library Royal Conservatoire Ghent","A-13 ONDERDEEL-1",,Parts,"chamber music",clarinet,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCG-000336431.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/KCG-000336431/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score",mass,voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score",mass,choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","parody mass",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","parody mass",choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","early music",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","early music",choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","liturgical music",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","liturgical music",choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","choral music",voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score","choral music",choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score",madrigal,voice,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992719,KCA-KM165637,"Missa La dolce Vista. Quam octo vocibus conscriptam / Monte, de, Philippus. - Brugge , 1930","not available","Heritage Library Royal Conservatoire Antwerp",KM,,"Full Score",madrigal,choir,"Mechanical print",https://faam.laboxix-xx.be/upload/media/KCA-KM165637.gif,,,https://github.com/nicholascornia89/FAAM-editorial_annotations/tree/main/raw-images/KCA-KM165637/images/
15992720,CBM-TORRMsA9,"13. | Concerto. | del | Antonio Vivaldi. | Viol. conc., Viol +11, Viola, e Basso.",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.9",,"Full Score",concerto,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA9.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA9/images/
15992721,CBM-TORRMsA15,"24. | Concerto | a Viol. conc., 2 Viol., Viola, Violoncello e Basso | del Sig. Vivaldi.",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.15",,"Full Score",concerto,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA15.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA15/images/
15992722,CBM-TORRMsA53,"73 =a | Concerto | con 3 Violini di Concer:ti da quali si | devono cavare |i Violini di ripieno | del | Sig. D. Ant. Vivaldi",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.53",,"Full Score",concerto,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA53.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA53/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",concerto,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",concerto,viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",concerto,"continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score","early music",violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score","early music",viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score","early music","continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",arrangement,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",arrangement,viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,"Full Score",arrangement,"continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,concerto,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,concerto,viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,concerto,"continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,"early music",violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,"early music",viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,"early music","continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,arrangement,violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,arrangement,viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992723,CBM-TORRMsA63,"25. | Concerto | Violino conc., 2 Violini, Viola, e Basso | Del Sig. Vivaldi","not available","Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.63",,Parts,arrangement,"continuo group","Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA63.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA63/images/
15992724,CBM-TORRMsA76,"A | Collection of Lessons | for the Harpsicord | or Piano et Forte | Composed by | Ferdinando Tenducci | Dedicated to the Right Hon.ble | Lady Hope",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.76",,"Polyphonic Parts",sonata,harpsichord,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA76.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA76/images/
15992725,CBM-TORRMsA77,"Six Sonates | pour le Clavecin | Op. V | Pellegrino",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.77",,"Polyphonic Parts",sonata,harpsichord,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA77.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA77/images/
15992726,CBM-TORRMsA88,"Douze nouveaux quatuors concertants pour deux Violons, Alto, et Violoncelle I",,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.88",,"Full Score","string quartet",violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA88.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA88/images/
15992727,CBM-TORRMsA83,"Finale Allegro Vivace del V Quartetto",https://polovea.sebina.it/SebinaOpac/resource/gmcambini-allegretto-con-spirito-del-vi-quartetto-per-due-violiniviola-e-basso-dedicato-a-se-monsieu/VEA01145042?locale=eng,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.83",,"Full Score","early music",violin,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA83.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA83/images/
15992727,CBM-TORRMsA83,"Finale Allegro Vivace del V Quartetto",https://polovea.sebina.it/SebinaOpac/resource/gmcambini-allegretto-con-spirito-del-vi-quartetto-per-due-violiniviola-e-basso-dedicato-a-se-monsieu/VEA01145042?locale=eng,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.83",,"Full Score","early music",viola,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA83.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA83/images/
15992727,CBM-TORRMsA83,"Finale Allegro Vivace del V Quartetto",https://polovea.sebina.it/SebinaOpac/resource/gmcambini-allegretto-con-spirito-del-vi-quartetto-per-due-violiniviola-e-basso-dedicato-a-se-monsieu/VEA01145042?locale=eng,"Biblioteca del Conservatorio Benedetto Marcello","TORR. Ms.A.83",,"Full Score","early music",cello,"Manuscript sketch",https://faam.laboxix-xx.be/upload/media/CBM-TORRMsA83.gif,,,https://github.com/nicholascornia89/FAAM-dataset/tree/main/raw-images/CBM-TORRMsA83/images/
