"Object ID",Name,Aliases,"Wikidata QID","instance of - Object ID","role - Object ID","related to - Object ID","occupation - Object ID","VIAF ID","RISM ID","IMSLP ID",image,"sex or gender - Object ID","country of citizenship - Object ID","place of birth - Object ID","place of death - Object ID","date of birth","date of death","instrument - Object ID","student of - Object ID","educated at - Object ID","employer - Object ID"
15995995,"Jean-Baptiste Arban",,Q542616,,,,,24865741,people/31980,"Category:Arban,_Jean-Baptiste",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean_Baptiste_Arban_Disderi_BNF_Gallica.jpg,15992244,16002145,,,1825-02-28,1889-04-08,,,15991022,15991022
15995994,"Jules Demersseman",,Q721362,,,,,51953475,people/30074036,"Category:Demersseman,_Jules",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Demersseman.jpg,15992244,16002145,,,1833-01-09,1866-12-01,,,15991022,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,16002145,,,1810-02-22,1849-10-17,,,16004767,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,15997445,,,1810-02-22,1849-10-17,,,16004767,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,15998286,,,1810-02-22,1849-10-17,,,16004767,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,15998049,,,1810-02-22,1849-10-17,,,16004767,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,15997433,,,1810-02-22,1849-10-17,,,16004767,
15995992,"Frédéric Chopin",,Q1268,,,,,71319254,people/51160,"Category:Chopin,_Frédéric",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Frederic_Chopin_photo.jpeg,15992244,15998692,,,1810-02-22,1849-10-17,,,16004767,
15995990,"Jacques-Nicolas Lemmens",,Q712718,,,,,54277272,people/30019601,"Category:Lemmens,_Jacques-Nicolas",,15992244,15998694,,,1823-01-03,1881-01-30,,,15991023,15991023
15995987,"Robert Schumann",,Q7351,,,,,7575259,people/131206,"Category:Schumann,_Robert",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Robert-schumann.jpg,15992244,15998282,,,1810-06-08,1856-07-29,,,15991050,15991027
15995986,"Jean-Paul-Égide Martini",,Q696034,,,,,19866122,people/477616,"Category:Martini,_Jean_Paul_Egide",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean_Paul_Egide_Martini.jpg,15992244,16002145,,,1741-08-31,1816-02-14,,,,15991022
15995986,"Jean-Paul-Égide Martini",,Q696034,,,,,19866122,people/477616,"Category:Martini,_Jean_Paul_Egide",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean_Paul_Egide_Martini.jpg,15992244,15998272,,,1741-08-31,1816-02-14,,,,15991022
15995981,"Ambroise Thomas",,Q297717,,,,,5119173,people/135452,"Category:Thomas,_Ambroise",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ambroise_Thomas_2.jpg,15992244,16002145,,,1811-08-05,1896-02-12,,,15991022,15991022
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,15998688,,,1797-01-31,1828-11-19,,,15991040,
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,15998688,,,1797-01-31,1828-11-19,,,16004782,
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,15998370,,,1797-01-31,1828-11-19,,,15991040,
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,15998370,,,1797-01-31,1828-11-19,,,16004782,
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,16004415,,,1797-01-31,1828-11-19,,,15991040,
15995975,"Franz Schubert",,Q7312,,,,,29719275,people/111603,"Category:Schubert,_Franz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Schubert_by_Wilhelm_August_Rieder_1875_larger_version.png,15992244,16004415,,,1797-01-31,1828-11-19,,,16004782,
15995973,"Henri Vieuxtemps",,Q312790,,,,,37103723,people/142566,"Category:Vieuxtemps,_Henri",https://upload.wikimedia.org/wikipedia/commons/e/ec/Vieuxtemps.jpeg,15992244,15998694,,,1820-02-17,1881-06-06,,,15991040,15991023
15995970,"Stanislas Verroust",,Q3496711,,,,,5198341,people/30074176,"Category:Verroust,_Stanislas",,15992244,16002145,,,1814-05-10,1863-04-11,,,15991022,15991022
15995969,"Xavier Boisselot",,Q281231,,,,,69194673,people/30009074,"Category:Boisselot,_Xavier",https://upload.wikimedia.org/wikipedia/commons/5/56/Xavier_Boisselot_1861.jpg,15992244,16002145,,,1811-12-03,1893-04-08,,,15991022,
15995968,"François-Auguste Gevaert",,Q682376,,,,,5123666,people/60726,"Category:Gevaert,_François-Auguste",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/François-Auguste_Gevaert_photo_c1896_-_IMSLP.jpg,15992244,15998694,,,1828-07-31,1908-12-24,,,16002637,15991023
15995965,"Daniel François Esprit Auber",,Q157672,,,,,7573044,people/38000,"Category:Auber,_Daniel_François_Esprit",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Postcard-1910_Daniel_Fransois_Auber.jpg,15992244,16002145,,,1782-01-29,1871-05-12,,,,15991022
15995963,"Ferdinand Hérold",,Q362639,,,,,95194516,people/75095,"Category:Hérold,_Ferdinand",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ferdinand_Herold_by_Maurin.jpg,15992244,16002145,,,1791-01-28,1833-01-19,,,15991022,15991029
15995963,"Ferdinand Hérold",,Q362639,,,,,95194516,people/75095,"Category:Hérold,_Ferdinand",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ferdinand_Herold_by_Maurin.jpg,15992244,16002145,,,1791-01-28,1833-01-19,,,15991022,15991030
15995963,"Ferdinand Hérold",,Q362639,,,,,95194516,people/75095,"Category:Hérold,_Ferdinand",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ferdinand_Herold_by_Maurin.jpg,15992244,16002145,,,1791-01-28,1833-01-19,,,15991022,15991031
15995962,"Henri Montan Berton",,Q1605961,,,,,10112179,people/15158,"Category:Berton,_Henri-Montan",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/HenriMontanBerton.jpg,15992244,16002145,,,1767-09-17,1844-04-22,,,,15991028
15995962,"Henri Montan Berton",,Q1605961,,,,,10112179,people/15158,"Category:Berton,_Henri-Montan",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/HenriMontanBerton.jpg,15992244,16002145,,,1767-09-17,1844-04-22,,,,15991022
15995961,"Friedrich Schneider",,Q213906,,,,,7654612,people/83138,"Category:Schneider,_Friedrich",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Friedrich_Schneider.jpg,15992244,15998282,,,1786-01-03,1853-11-23,,,15991050,
15995958,"Ignaz Moscheles",,Q159551,,,,,56797125,people/94295,"Category:Moscheles,_Ignaz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ignaz_Moscheles.jpg,15992244,15998279,,,1794-05-23,1870-03-10,,,,15991027
15995958,"Ignaz Moscheles",,Q159551,,,,,56797125,people/94295,"Category:Moscheles,_Ignaz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ignaz_Moscheles.jpg,15992244,15998370,,,1794-05-23,1870-03-10,,,,15991027
15995958,"Ignaz Moscheles",,Q159551,,,,,56797125,people/94295,"Category:Moscheles,_Ignaz",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ignaz_Moscheles.jpg,15992244,16004405,,,1794-05-23,1870-03-10,,,,15991027
15995954,"Christoph Willibald von Gluck",,Q130759,,,,,37101876,people/67338,"Category:Gluck,_Christoph_Willibald",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Joseph_Siffred_Duplessis_-_Christoph_Willibald_Gluck_-_Google_Art_Project.jpg,15992244,16004417,,,1714-07-02,1787-11-15,,,16004783,
15995954,"Christoph Willibald von Gluck",,Q130759,,,,,37101876,people/67338,"Category:Gluck,_Christoph_Willibald",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Joseph_Siffred_Duplessis_-_Christoph_Willibald_Gluck_-_Google_Art_Project.jpg,15992244,16004415,,,1714-07-02,1787-11-15,,,16004783,
15995953,"Émile Prudent",,Q286377,,,,,72141791,people/30837,"Category:Prudent,_Émile",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Prudent_by_Tournachon_Gaspard_Felix.jpg,15992244,16002145,,,1817-02-03,1863-05-14,,,15991022,
15995952,"François Adrien Boieldieu",,Q109875,,,,,73962796,people/23607,"Category:Boieldieu,_François_Adrien",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Léon_Riesener_-_Portrait_de_François-Adrien_Boieldieu.jpg,15992244,16002145,,,1775-12-15,1834-10-08,,,,15991022
15995951,"Adolphe Adam",,Q189544,,,,,12370239,people/689,"Category:Adam,_Adolphe",https://upload.wikimedia.org/wikipedia/commons/1/1e/Adolphe_Adam.jpg,15992244,16002145,,,1803-07-24,1856-05-03,,,15991022,15991022
15995949,"Carl Maria von Weber",,Q154812,,,,,14959938,people/117485,"Category:Weber,_Carl_Maria_von",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Caroline_Bardua_-_Bildnis_des_Komponisten_Carl_Maria_von_Weber.jpg,15992244,16004418,,,1786-11-18,1826-06-05,,,15991040,
15995947,"Michele Carafa",,Q497494,,,,,61792392,people/30000580,"Category:Carafa,_Michele",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Michele_Carafa_by_Antoine_Maurin.jpg,15992244,16004391,,,1787-11-17,1872-07-26,,,,15991022
15995947,"Michele Carafa",,Q497494,,,,,61792392,people/30000580,"Category:Carafa,_Michele",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Michele_Carafa_by_Antoine_Maurin.jpg,15992244,16002145,,,1787-11-17,1872-07-26,,,,15991022
15995945,"Fromental Halévy",,Q313917,,15990789,15990592,15990857,95257808,people/40914,"Category:Halévy,_Fromental",https://upload.wikimedia.org/wikipedia/commons/0/08/Fromental_Halevy_by_Etienne_Carjat-crop.jpg,15992244,16002145,,,1799-05-27,1862-03-17,,,15991022,15991022
15995941,"Anton Reicha",,Q311387,,,,,39563060,people/39858,"Category:Reicha,_Anton",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Anton_Reicha_(portrait_attributed_to_Eleonore_Anne_Steuben).jpg,15992244,16004417,,,1770-02-26,1836-05-28,,,,15991022
15995941,"Anton Reicha",,Q311387,,,,,39563060,people/39858,"Category:Reicha,_Anton",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Anton_Reicha_(portrait_attributed_to_Eleonore_Anne_Steuben).jpg,15992244,16002145,,,1770-02-26,1836-05-28,,,,15991022
15995940,"Jacques François Gallay",,Q1677973,,,,,54338133,people/41020266,"Category:Gallay,_Jacques_François",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jacques_François_Gallay_Hornist.jpg,15992244,16002145,,,1795-12-08,1864-10-18,,,15991022,15991022
15995938,"Felix Mendelssohn",,Q46096,,,,,2665666,people/88790,"Category:Mendelssohn,_Felix",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Felix_Mendelssohn_Bartholdy.jpg,15992244,15998282,,,1809-02-03,1847-11-04,,,16004735,15991027
15995937,"Friedrich Berr",,Q4085161,,,,,66657362,people/30020530,"Category:Berr,_Friedrich",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Fr_Berr.jpg,15992244,15998150,,,1794-04-17,1838-09-24,,,,15991022
15995934,"Luigi Cherubini",,Q20721,,,,,88663809,people/50253,"Category:Cherubini,_Luigi",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean-Auguste-Dominique_Ingres_-_Luigi_Cherubini_-_Google_Art_Project.jpg,15992244,16002145,,,1760-09-14,1842-03-15,,,,15991022
15995934,"Luigi Cherubini",,Q20721,,,,,88663809,people/50253,"Category:Cherubini,_Luigi",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean-Auguste-Dominique_Ingres_-_Luigi_Cherubini_-_Google_Art_Project.jpg,15992244,15998267,,,1760-09-14,1842-03-15,,,,15991022
15995934,"Luigi Cherubini",,Q20721,,,,,88663809,people/50253,"Category:Cherubini,_Luigi",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean-Auguste-Dominique_Ingres_-_Luigi_Cherubini_-_Google_Art_Project.jpg,15992244,15998732,,,1760-09-14,1842-03-15,,,,15991022
15995931,"Carl Gottlieb Reissiger",,Q213894,,,,,76501272,people/43584,"Category:Reissiger,_Carl_Gottlieb",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Carl_Gottlieb_Reissiger.jpg,15992244,15998282,,,1798-01-31,1859-11-07,,,15991038,
15995928,"Gaspare Spontini",,Q168485,,,,,27253271,people/149551,"Category:Spontini,_Gaspare",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aubry-Lecomte_-_Spontini_(cropped).jpg,15992244,16004404,,,1774-11-14,1851-01-24,,,16004784,
15995928,"Gaspare Spontini",,Q168485,,,,,27253271,people/149551,"Category:Spontini,_Gaspare",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aubry-Lecomte_-_Spontini_(cropped).jpg,15992244,15997630,,,1774-11-14,1851-01-24,,,16004784,
15995928,"Gaspare Spontini",,Q168485,,,,,27253271,people/149551,"Category:Spontini,_Gaspare",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Aubry-Lecomte_-_Spontini_(cropped).jpg,15992244,15997457,,,1774-11-14,1851-01-24,,,16004784,
15995926,"Antoine Louis Clapisson",,Q1871594,,,,,15038076,people/30016703,"Category:Clapisson,_Louis",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Clapisson_photo_Imbert_1866.jpg,15992244,16002145,,,1808-09-05,1866-03-19,,,15991022,
15995924,"Auguste Franchomme",,Q517132,,,,,17415019,people/69970,"Category:Franchomme,_Auguste",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Auguste_Franchomme.png,15992244,16002145,,,1808-04-10,1884-01-21,,,15991022,15991022
15995922,"Benoît Tranquille Berbiguier",,Q447432,,,,,29797811,people/12650,"Category:Berbiguier,_Tranquille","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Portrait_of_Benoit_Tranquille_Berbiguier,_composer_(1782-1835)_-_Archivio_Storico_Ricordi_ICON010658.jpg",15992244,16002145,,,1782-12-21,1838-01-28,,,15991022,
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004415,,,1756-01-27,1791-12-05,,,,15991025
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004415,,,1756-01-27,1791-12-05,,,,15991026
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004428,,,1756-01-27,1791-12-05,,,,15991025
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004428,,,1756-01-27,1791-12-05,,,,15991026
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004405,,,1756-01-27,1791-12-05,,,,15991025
15995920,"Wolfgang Amadeus Mozart",,Q254,,,,,32197206,people/115324,"Category:Mozart,_Wolfgang_Amadeus",https://upload.wikimedia.org/wikipedia/commons/1/1e/Wolfgang-amadeus-mozart_1.jpg,15992244,16004405,,,1756-01-27,1791-12-05,,,,15991026
15995919,"Gaetano Donizetti",,Q101698,,15990789,16002529,,74037336,people/18064,"Category:Donizetti,_Gaetano",https://upload.wikimedia.org/wikipedia/commons/c/c4/Fotoreproductie_van_Gaetano_Donizetti.png,15992244,15998690,,,1797-11-29,1848-04-08,,,16004773,
15995919,"Gaetano Donizetti",,Q101698,,15990789,16002529,,74037336,people/18064,"Category:Donizetti,_Gaetano",https://upload.wikimedia.org/wikipedia/commons/c/c4/Fotoreproductie_van_Gaetano_Donizetti.png,15992244,15998084,,,1797-11-29,1848-04-08,,,16004773,
15995918,"Franz Lachner",,Q713451,,,,,71548338,people/64570,"Category:Lachner,_Franz_Paul",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Franz_Lachner.jpg,15992244,16004397,,,1803-04-02,1890-01-20,,,,15991024
15995917,"Charles-Simon Catel",,Q661501,,,,,19944848,people/48116,"Category:Catel,_Charles-Simon",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charles-Simon_Catel.jpg,15992244,16002145,,,1773-07-10,1830-11-29,,,,15991022
15995915,"Franz Hünten",,Q3083115,,,,,76580198,people/105821,"Category:Hünten,_François",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/FranzHünten.jpg,15992244,15997457,,,1792-12-26,1878-02-22,,,15991022,
15995913,"Johann Nepomuk Hummel",,Q151953,,,,,44485364,people/107007,"Category:Hummel,_Johann_Nepomuk",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/JNHummel_2.jpg,15992244,15998688,,,1778-11-14,1837-10-17,,,15991040,
15995912,"Gioachino Rossini",,Q9726,,,,,34644407,people/63766,"Category:Rossini,_Gioacchino",https://upload.wikimedia.org/wikipedia/commons/4/46/Composer_Rossini_G_1865_by_Carjat.jpg,15992244,16004391,,,1792-02-29,1868-11-13,,,16004773,
15995912,"Gioachino Rossini",,Q9726,,,,,34644407,people/63766,"Category:Rossini,_Gioacchino",https://upload.wikimedia.org/wikipedia/commons/4/46/Composer_Rossini_G_1865_by_Carjat.jpg,15992244,16004404,,,1792-02-29,1868-11-13,,,16004773,
15995911,"Auguste Panseron",,Q713985,,,,,22405002,people/2417,"Category:Panseron,_Auguste_Mathieu",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Auguste_Mathieu_Panseron.jpg,15992244,16002145,,,1795-04-26,1859-07-29,,,15991022,15991022
15995910,"Charles Auguste de Bériot",,Q385217,,,,,76513486,people/13658,"Category:Bériot,_Charles-Auguste_de",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charles-Auguste_de_Bériot_by_Henri_Grevedon_1838.jpg,15992244,15998694,,,1802-02-20,1870-04-08,,,,15991023
15995909,"Henri Herz",,Q572547,,,,,54319969,people/30005973,"Category:Herz,_Henri","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Herz,_Henri,_par_Mayer_et_Pierson,_BNF_Gallica.jpg",15992244,16004405,,,1803-01-06,1888-01-05,,,15991022,15991022
15995909,"Henri Herz",,Q572547,,,,,54319969,people/30005973,"Category:Herz,_Henri","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Herz,_Henri,_par_Mayer_et_Pierson,_BNF_Gallica.jpg",15992244,16002145,,,1803-01-06,1888-01-05,,,15991022,15991022
15995905,"Friedrich Kalkbrenner",,Q170270,,,,,42629695,people/3287,"Category:Kalkbrenner,_Friedrich_Wilhelm",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Friedrich_Kalkbrenner_1829.jpg,15992244,16004405,,,1785-11-08,1849-06-10,,,15991022,
15995901,"Rodolphe Kreutzer",,Q336692,,,,,54250851,people/53845,"Category:Kreutzer,_Rodolphe",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Rodolphe_Kreutzer_by_Riedel.jpg,15992244,16002145,,,1766-11-15,1831-01-06,,,,15991022
15995900,"Jean-Louis Tulou",,Q1685004,,,,,17409100,people/144770,"Category:Tulou,_Jean-Louis",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Jean-Louis_Tulou.jpg,15992244,16002145,,,1786-09-12,1865-07-23,,,15991022,15991022
15995898,"Nicolas-Charles Bochsa",,Q251397,,,,,120710111,people/21573,"Category:Bochsa,_Nicholas_Charles","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Robert_Nicolas-Charles_Bochsa,_the_Harpist.jpg",15992244,16002145,,,1789-08-09,1856-01-06,,,15991022,15991021
15995895,"Giuseppe Tartini",,Q108555,,,,,66653168,people/162506,"Category:Tartini,_Giuseppe",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Giuseppe_Tartini_(Tartini_House).jpg,15992244,16004403,,,1692-04-08,1770-02-26,,,16004785,
15995890,"Domenico Cimarosa",,Q191775,,,,,29717574,people/52222,"Category:Cimarosa,_Domenico",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Domenico_Cimarosa.png,15992244,16004403,,,1749-12-17,1801-01-11,,,16004786,
15995842,"Antonio Vivaldi",,Q1340,,,,,42027007,people/30003267,"Category:Vivaldi,_Antonio",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg,15992244,16004403,,,1678-03-04,1741-07-28,,,,15991073
15995842,"Antonio Vivaldi",,Q1340,,,,,42027007,people/30003267,"Category:Vivaldi,_Antonio",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg,15992244,16004403,,,1678-03-04,1741-07-28,,,,15991074
15995842,"Antonio Vivaldi",,Q1340,,,,,42027007,people/30003267,"Category:Vivaldi,_Antonio",https://upload.wikimedia.org/wikipedia/commons/b/bd/Vivaldi.jpg,15992244,16004403,,,1678-03-04,1741-07-28,,,,15991075
15995839,"Ludovico Antonio Muratori",,Q471529,,,,,68933348,,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Ludovico_Antonio_Muratori.png,15992244,,,,1672-10-21,1750-01-23,,,16004787,
15995832,"Henri Casadesus",,Q1197441,,,,,64207167,people/46886,"Category:Casadesus,_Henri","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Société_des_Instruments_anciens,_fondée_par_Casadesus.jpg",15992244,16002145,,,1879-09-30,1947-05-31,,,15991022,15991071
15995832,"Henri Casadesus",,Q1197441,,,,,64207167,people/46886,"Category:Casadesus,_Henri","https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Société_des_Instruments_anciens,_fondée_par_Casadesus.jpg",15992244,16002145,,,1879-09-30,1947-05-31,,,15991022,15991072
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998695,,,1903-09-11,1969-08-06,,,16004788,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998695,,,1903-09-11,1969-08-06,,,15991070,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998725,,,1903-09-11,1969-08-06,,,16004788,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998725,,,1903-09-11,1969-08-06,,,15991070,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,16004414,,,1903-09-11,1969-08-06,,,16004788,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,16004414,,,1903-09-11,1969-08-06,,,15991070,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998688,,,1903-09-11,1969-08-06,,,16004788,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998688,,,1903-09-11,1969-08-06,,,15991070,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998689,,,1903-09-11,1969-08-06,,,16004788,15991070
15995831,"Theodor W. Adorno",,Q152388,,,,,95247377,people/40200366,,https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Theodor_W._Adorno.jpg,15992244,15998689,,,1903-09-11,1969-08-06,,,15991070,15991070
15995830,"Charles Burney",,Q547002,,,,,15109973,people/118331,"Category:Burney,_Charles",https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Charles_Burney.jpg,15992244,15998192,,,1726-04-07,1814-04-12,,,16004789,
15995825,"Wilbert Hazelzet",,Q2570131,,,,,17407600,,,,15992244,15998634,,,1948-11-20,,,,,15991064
15995814,"Gustav Leonhardt",,Q51584,,,,,113475647,,,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gustav_Leonhardt,_2008_(cropped).jpg",15992244,15998634,,,1928-05-30,2012-01-16,,,15991046,15991068
15995814,"Gustav Leonhardt",,Q51584,,,,,113475647,,,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gustav_Leonhardt,_2008_(cropped).jpg",15992244,15998634,,,1928-05-30,2012-01-16,,,15991046,15991040
15995814,"Gustav Leonhardt",,Q51584,,,,,113475647,,,"https://commons.wikimedia.org/w/index.php?title=Special:Redirect/file/Gustav_Leonhardt,_2008_(cropped).jpg",15992244,15998634,,,1928-05-30,2012-01-16,,,15991046,15991069
